sku_id,forecast_week,forecast_units,sku_name,category,unit_price,cost_price
SKU04004,2026-01-25,0.390625,CrispKing Office Supplies 500g,Stationery & Office,309.68,171.13
SKU04005,2026-01-25,0.0,EverydayPlus Candy 500g,Snacks & Confectionery,129.46,81.14
SKU04006,2026-01-25,0.0,CityFresh Chips & Crisps Pack of 12,Snacks & Confectionery,198.6,158.64
SKU04007,2026-01-25,0.0,SoftTouch Small Appliances 500ml,Electronics & Accessories,1079.7,808.44
SKU04008,2026-01-25,0.0,GreenValley Butter & Ghee 250g,Dairy & Bakery,284.43,210.31
SKU04009,2026-01-25,0.0,FreshFarm Chocolates Pack of 6,Snacks & Confectionery,63.37,46.15
SKU04010,2026-01-25,0.0,NatureBlend Rice & Grains 250g,Grocery,253.31,142.57
SKU04011,2026-01-25,0.0,TrueTaste Bath & Body 1kg,Personal Care,107.6,66.93
SKU04012,2026-01-25,0.0,BasicNeeds Bath & Body Pack of 12,Personal Care,631.0,473.01
SKU04013,2026-01-25,0.0,GoldenHarvest Ice Cream 1kg,Frozen Foods,447.28,346.14
SKU04014,2026-01-25,0.0,PremiumSelect Namkeen 100g,Snacks & Confectionery,76.21,48.58
SKU04015,2026-01-25,0.0,SoftTouch Small Appliances Family Pack,Electronics & Accessories,1698.51,1044.34
SKU04016,2026-01-25,1.453125,HealthFirst Small Appliances 1kg,Electronics & Accessories,1492.65,908.98
SKU04017,2026-01-25,0.15625,FamilyChoice Air Fresheners 1L,Home Care,119.49,82.09
SKU04018,2026-01-25,0.0,CrispKing Candy Medium,Snacks & Confectionery,96.14,59.88
SKU04019,2026-01-25,0.0,NatureBlend Ice Cream Family Pack,Frozen Foods,496.8,275.89
SKU04020,2026-01-25,0.421875,NutriPlus Small Appliances Medium,Electronics & Accessories,3224.18,2088.26
SKU04021,2026-01-25,0.0,SparkleClean Oral Care 250ml,Personal Care,180.53,124.28
SKU04022,2026-01-25,0.0,TrueTaste Eggs Medium,Dairy & Bakery,234.26,165.99
SKU04023,2026-01-25,0.0,HomeStyle Frozen Vegetables 100g,Frozen Foods,898.44,571.17
SKU04024,2026-01-25,0.0,TrueTaste Oral Care 2kg,Personal Care,267.98,168.42
SKU04025,2026-01-25,0.78125,CrispKing Oral Care 500g,Personal Care,542.11,336.63
SKU04026,2026-01-25,0.078125,FreshFarm Men's Grooming 1L,Personal Care,240.97,170.08
SKU04027,2026-01-25,0.0,GreenValley Milk Large,Dairy & Bakery,118.29,73.45
SKU04028,2026-01-25,0.0,HomeStyle Batteries Small,Electronics & Accessories,2080.9,1621.46
SKU04029,2026-01-25,0.0,CityFresh Laundry Family Pack,Home Care,560.36,347.66
SKU04030,2026-01-25,0.0,ZestyCo Pest Control 500g,Home Care,327.86,245.15
SKU04031,2026-01-25,0.0,SoftTouch OTC Medicine Small,Health & Wellness,763.98,481.26
SKU04033,2026-01-25,0.0,SparkleClean Energy Drinks 500ml,Beverages,141.22,102.35
SKU04034,2026-01-25,0.28125,EliteHome Storage & Containers 250g,Home & Kitchen,1575.82,935.4
SKU04035,2026-01-25,0.78125,ValueChoice Sugar & Salt 250g,Grocery,140.98,90.93
SKU04036,2026-01-25,0.0,PremiumSelect Ice Cream Large,Frozen Foods,952.04,553.99
SKU04037,2026-01-25,0.0,SunriseFoods Milk 2kg,Dairy & Bakery,85.42,57.89
SKU04038,2026-01-25,0.5625,HealthFirst Biscuits & Cookies Pack of 6,Snacks & Confectionery,38.55,29.97
SKU04039,2026-01-25,0.28125,SmartBuy Cooking Oil Family Pack,Grocery,381.69,266.82
SKU04040,2026-01-25,1.171875,PureLife Cookware 1L,Home & Kitchen,1438.32,1043.38
SKU04042,2026-01-25,0.46875,GoldenHarvest Men's Grooming 1L,Personal Care,242.79,161.95
SKU04043,2026-01-25,0.671875,NutriPlus Small Appliances 1kg,Electronics & Accessories,1422.75,1046.0
SKU04044,2026-01-25,0.0,SunriseFoods Cooking Oil 500g,Grocery,301.4,175.66
SKU04045,2026-01-25,0.0,FreshFarm Frozen Vegetables Medium,Frozen Foods,615.16,357.06
SKU04046,2026-01-25,0.0,CleanWave Laundry 250ml,Home Care,114.83,69.6
SKU04047,2026-01-25,0.0,DailyBest Ready Meals Pack of 12,Frozen Foods,795.11,484.38
SKU04048,2026-01-25,0.0,GoldenHarvest Juices Pack of 12,Beverages,89.34,70.63
SKU04049,2026-01-25,0.078125,HealthFirst Notebooks 2L,Stationery & Office,329.02,194.01
SKU04050,2026-01-25,0.0,NovaFresh Biscuits & Cookies 2L,Snacks & Confectionery,118.91,68.53
SKU04051,2026-01-25,0.390625,PremiumSelect Batteries 500g,Electronics & Accessories,1548.72,905.1
SKU04052,2026-01-25,0.0,CleanWave Batteries 1L,Electronics & Accessories,412.3,247.68
SKU04053,2026-01-25,1.640625,BasicNeeds Hair Care Small,Personal Care,315.46,202.58
SKU04054,2026-01-25,0.0,GoldenHarvest Energy Drinks 500g,Beverages,34.95,20.95
SKU04055,2026-01-25,0.28125,BasicNeeds Bread 1kg,Dairy & Bakery,141.34,80.84
SKU04056,2026-01-25,0.0,EliteHome Footwear Pack of 12,Apparel & Footwear,1184.05,691.67
SKU04057,2026-01-25,0.0,PremiumSelect Storage & Containers Family Pack,Home & Kitchen,1531.28,1144.5
SKU04058,2026-01-25,2.515625,PurePlus Writing Instruments 250ml,Stationery & Office,74.66,50.77
SKU04059,2026-01-25,0.0,HealthFirst Biscuits & Cookies Medium,Snacks & Confectionery,111.8,82.34
SKU04060,2026-01-25,0.078125,FreshFarm OTC Medicine 500g,Health & Wellness,983.88,584.6
SKU04061,2026-01-25,0.421875,CleanWave Coffee 2L,Beverages,65.6,41.08
SKU04062,2026-01-25,0.0,PurePlus Mobile Accessories Family Pack,Electronics & Accessories,3430.14,2728.94
SKU04063,2026-01-25,0.421875,NatureBlend Men's Grooming 500ml,Personal Care,471.49,269.42
SKU04064,2026-01-25,0.0,QuickBite Small Appliances 1L,Electronics & Accessories,3845.32,2536.63
SKU04065,2026-01-25,0.390625,CityFresh Small Appliances 500g,Electronics & Accessories,3743.61,2335.8
SKU04066,2026-01-25,0.0,EliteHome Notebooks 1L,Stationery & Office,275.52,152.04
SKU04067,2026-01-25,0.0,UrbanBite Air Fresheners 2L,Home Care,148.44,102.14
SKU04068,2026-01-25,0.0,CleanWave Skin Care Family Pack,Personal Care,584.31,401.71
SKU04069,2026-01-25,1.953125,EverydayPlus Frozen Vegetables 1kg,Frozen Foods,485.51,305.93
SKU04070,2026-01-25,0.078125,UrbanBite Energy Drinks 250ml,Beverages,41.17,27.5
SKU04071,2026-01-25,0.0,SmartBuy Soft Drinks Pack of 6,Beverages,174.5,113.07
SKU04072,2026-01-25,0.0,NatureBlend Ready Meals Family Pack,Frozen Foods,174.03,115.91
SKU04073,2026-01-25,0.0,ValueChoice Women's Wear 1kg,Apparel & Footwear,514.74,392.24
SKU04074,2026-01-25,0.0,EliteHome Frozen Meat Pack of 12,Frozen Foods,340.42,247.99
SKU04075,2026-01-25,0.078125,SparkleClean Men's Wear Large,Apparel & Footwear,875.69,542.98
SKU04076,2026-01-25,1.171875,PureLife Namkeen Pack of 6,Snacks & Confectionery,165.54,100.96
SKU04077,2026-01-25,0.0,PurePlus Air Fresheners 500ml,Home Care,110.69,80.95
SKU04078,2026-01-25,0.0,MetroBrand First Aid 1kg,Health & Wellness,357.55,216.72
SKU04079,2026-01-25,0.0,HealthFirst Men's Grooming 2kg,Personal Care,226.24,175.77
SKU04080,2026-01-25,0.0,BasicNeeds Pulses & Lentils 100g,Grocery,253.73,192.38
SKU04081,2026-01-25,0.0,EliteHome Flour & Atta 500g,Grocery,115.77,70.98
SKU04082,2026-01-25,0.140625,FamilyChoice Notebooks 500ml,Stationery & Office,52.98,39.75
SKU04083,2026-01-25,0.0,EliteHome First Aid 500g,Health & Wellness,724.3,433.01
SKU04084,2026-01-25,0.140625,SoftTouch Milk 100g,Dairy & Bakery,89.59,49.83
SKU04085,2026-01-25,0.0,EverydayPlus Butter & Ghee Pack of 12,Dairy & Bakery,185.15,146.32
SKU04086,2026-01-25,0.0,PureLife Flour & Atta 250g,Grocery,140.18,103.78
SKU04087,2026-01-25,0.0,FamilyChoice Writing Instruments 500g,Stationery & Office,79.2,53.24
SKU04088,2026-01-25,0.0,CrispKing Bottled Water 2L,Beverages,146.66,111.58
SKU04089,2026-01-25,0.0,FreshFarm Kids Wear Large,Apparel & Footwear,1597.51,908.91
SKU04090,2026-01-25,0.390625,QuickBite Chocolates Pack of 12,Snacks & Confectionery,180.74,132.83
SKU04091,2026-01-25,0.0,TrueTaste Hair Care 100g,Personal Care,590.54,465.98
SKU04092,2026-01-25,0.0,SoftTouch Cheese 500g,Dairy & Bakery,207.57,156.64
SKU04093,2026-01-25,0.0,QuickBite Kids Wear Small,Apparel & Footwear,2722.86,1791.42
SKU04094,2026-01-25,0.0,NovaFresh Sugar & Salt Pack of 12,Grocery,203.65,129.64
SKU04095,2026-01-25,0.28125,FreshFarm Bath & Body 250ml,Personal Care,433.45,335.1
SKU04096,2026-01-25,0.0,NatureBlend Bread Family Pack,Dairy & Bakery,155.65,96.95
SKU04097,2026-01-25,0.0,EliteHome Yogurt Large,Dairy & Bakery,405.48,318.04
SKU04098,2026-01-25,0.0,FamilyChoice Candy Small,Snacks & Confectionery,80.48,50.7
SKU04099,2026-01-25,0.390625,CrispKing Storage & Containers Small,Home & Kitchen,2252.94,1309.53
SKU04100,2026-01-25,0.0,FreshFarm Skin Care Small,Personal Care,152.37,92.79
SKU04101,2026-01-25,0.0,CityFresh Air Fresheners 500g,Home Care,368.62,250.61
SKU04102,2026-01-25,0.0,CityFresh Bath & Body Pack of 12,Personal Care,358.12,208.7
SKU04103,2026-01-25,0.28125,FamilyChoice Notebooks Family Pack,Stationery & Office,104.71,67.54
SKU04104,2026-01-25,0.0,ZestyCo Men's Grooming 1kg,Personal Care,572.29,444.36
SKU04106,2026-01-25,0.0,EverydayPlus Cheese 250ml,Dairy & Bakery,92.02,64.75
SKU04107,2026-01-25,0.0,PremiumSelect Butter & Ghee 2kg,Dairy & Bakery,193.61,126.03
SKU04108,2026-01-25,0.0,PremiumSelect Juices Family Pack,Beverages,263.58,187.63
SKU04109,2026-01-25,0.78125,EverydayPlus Vitamins & Supplements 500ml,Health & Wellness,345.6,232.38
SKU04110,2026-01-25,0.234375,ZestyCo Pulses & Lentils Pack of 6,Grocery,449.47,345.72
SKU04111,2026-01-25,0.0,CityFresh Biscuits & Cookies Family Pack,Snacks & Confectionery,87.41,56.87
SKU04112,2026-01-25,0.390625,EverydayPlus Biscuits & Cookies Small,Snacks & Confectionery,108.72,73.62
SKU04113,2026-01-25,0.390625,PrimeCare Milk Small,Dairy & Bakery,233.8,136.2
SKU04114,2026-01-25,0.0,QuickBite Women's Wear Family Pack,Apparel & Footwear,1503.26,1011.06
SKU04115,2026-01-25,0.15625,NatureBlend First Aid Pack of 12,Health & Wellness,1344.22,777.88
SKU04116,2026-01-25,0.0,GreenValley Notebooks 1kg,Stationery & Office,128.93,89.71
SKU04117,2026-01-25,0.0,CityFresh Oral Care Pack of 12,Personal Care,572.57,376.09
SKU04118,2026-01-25,0.0,PrimeCare Notebooks 2kg,Stationery & Office,201.13,150.01
SKU04119,2026-01-25,0.0,NovaFresh Spices & Seasoning 2kg,Grocery,475.6,311.34
SKU04120,2026-01-25,0.0,ZestyCo Ice Cream Pack of 6,Frozen Foods,185.88,131.54
SKU04121,2026-01-25,0.0,EverydayPlus Footwear 2kg,Apparel & Footwear,2511.37,1418.29
SKU04122,2026-01-25,0.078125,PureLife Frozen Vegetables 100g,Frozen Foods,499.33,363.26
SKU04123,2026-01-25,1.5625,ValueChoice Office Supplies Family Pack,Stationery & Office,121.48,95.89
SKU04124,2026-01-25,0.0,UrbanBite Butter & Ghee 2L,Dairy & Bakery,93.29,61.75
SKU04125,2026-01-25,0.0,SunriseFoods Rice & Grains Pack of 12,Grocery,219.82,121.44
SKU04126,2026-01-25,0.15625,CrispKing Kids Wear Medium,Apparel & Footwear,1646.95,1154.37
SKU04127,2026-01-25,0.0,FreshFarm Pulses & Lentils Pack of 6,Grocery,97.29,57.04
SKU04128,2026-01-25,0.78125,SparkleClean Men's Wear Pack of 6,Apparel & Footwear,1710.44,1140.85
SKU04129,2026-01-25,0.0,BasicNeeds Small Appliances Small,Electronics & Accessories,823.72,459.73
SKU04130,2026-01-25,0.0,UrbanBite Cookware 2kg,Home & Kitchen,710.24,469.26
SKU04131,2026-01-25,0.0,NutriPlus Surface Cleaners Medium,Home Care,587.01,451.19
SKU04132,2026-01-25,0.0,PrimeCare Cookware Pack of 12,Home & Kitchen,2255.25,1316.72
SKU04133,2026-01-25,0.0,CleanWave Chips & Crisps 500g,Snacks & Confectionery,181.25,122.27
SKU04134,2026-01-25,0.0,SparkleClean Laundry 500g,Home Care,394.74,242.16
SKU04135,2026-01-25,0.0,GoldenHarvest Soft Drinks Large,Beverages,128.12,78.83
SKU04136,2026-01-25,0.0,TrueTaste Women's Wear Large,Apparel & Footwear,1348.93,958.85
SKU04137,2026-01-25,0.15625,PrimeCare Batteries Family Pack,Electronics & Accessories,2390.77,1762.16
SKU04138,2026-01-25,0.78125,DailyBest Men's Wear 250g,Apparel & Footwear,2075.16,1594.39
SKU04139,2026-01-25,0.3125,HealthFirst Women's Wear Large,Apparel & Footwear,1671.05,1035.32
SKU04140,2026-01-25,0.390625,PremiumSelect Cheese Medium,Dairy & Bakery,331.4,188.13
SKU04141,2026-01-25,0.28125,ValueChoice Flour & Atta Small,Grocery,270.8,178.88
SKU04142,2026-01-25,0.0,SparkleClean Office Supplies 1L,Stationery & Office,143.76,100.08
SKU04143,2026-01-25,0.0,UrbanBite Air Fresheners 1L,Home Care,413.46,303.85
SKU04144,2026-01-25,0.0,CleanWave Energy Drinks 500ml,Beverages,66.69,49.29
SKU04145,2026-01-25,0.0,CleanWave Notebooks 100g,Stationery & Office,293.61,224.88
SKU04146,2026-01-25,0.0,TrueTaste Notebooks 1L,Stationery & Office,227.31,126.79
SKU04147,2026-01-25,0.0,CleanWave Air Fresheners 1kg,Home Care,173.16,137.71
SKU04148,2026-01-25,0.0,SparkleClean Women's Wear 1kg,Apparel & Footwear,838.78,664.07
SKU04149,2026-01-25,0.0,ZestyCo Sugar & Salt 100g,Grocery,229.63,128.34
SKU04150,2026-01-25,0.0,NutriPlus Bottled Water 500ml,Beverages,143.14,89.94
SKU04151,2026-01-25,0.0,CrispKing Cheese 100g,Dairy & Bakery,426.73,316.37
SKU04152,2026-01-25,0.0,ValueChoice OTC Medicine Medium,Health & Wellness,1148.97,769.38
SKU04153,2026-01-25,0.140625,DailyBest Tea Large,Beverages,136.77,75.38
SKU04155,2026-01-25,0.28125,NovaFresh Batteries 2kg,Electronics & Accessories,2612.22,1814.8
SKU04156,2026-01-25,0.078125,CityFresh Men's Wear 500g,Apparel & Footwear,3610.04,2779.35
SKU04158,2026-01-25,0.0,EliteHome Men's Wear Pack of 12,Apparel & Footwear,2594.6,2040.86
SKU04159,2026-01-25,0.390625,SmartBuy Kids Wear 100g,Apparel & Footwear,2188.36,1459.6
SKU04160,2026-01-25,0.0,BasicNeeds First Aid Medium,Health & Wellness,366.83,274.96
SKU04161,2026-01-25,0.78125,UrbanBite Ready Meals 500ml,Frozen Foods,189.64,109.08
SKU04162,2026-01-25,0.546875,TrueTaste Home Decor Medium,Home & Kitchen,364.89,247.98
SKU04163,2026-01-25,0.53125,SoftTouch Oral Care 250g,Personal Care,413.53,322.2
SKU04164,2026-01-25,0.0,PremiumSelect Energy Drinks 500ml,Beverages,159.68,121.31
SKU04165,2026-01-25,0.390625,PremiumSelect Men's Wear 500ml,Apparel & Footwear,2295.86,1639.02
SKU04167,2026-01-25,0.0,EverydayPlus Office Supplies Pack of 12,Stationery & Office,200.13,119.18
SKU04168,2026-01-25,1.171875,HomeStyle Oral Care Large,Personal Care,701.3,504.7
SKU04169,2026-01-25,0.0,GreenValley Storage & Containers 2L,Home & Kitchen,1989.46,1256.13
SKU04170,2026-01-25,0.390625,UrbanBite Rice & Grains 250ml,Grocery,393.34,248.73
SKU04171,2026-01-25,0.0,CityFresh Vitamins & Supplements Pack of 6,Health & Wellness,652.08,496.82
SKU04172,2026-01-25,0.0,EliteHome Air Fresheners 250ml,Home Care,346.11,192.13
SKU04173,2026-01-25,0.0,CleanWave Pest Control 250ml,Home Care,235.28,152.49
SKU04174,2026-01-25,0.0,EverydayPlus Yogurt Small,Dairy & Bakery,77.98,47.53
SKU04175,2026-01-25,0.0,HomeStyle Writing Instruments 2L,Stationery & Office,202.45,112.72
SKU04176,2026-01-25,0.0,EliteHome Oral Care 1kg,Personal Care,275.44,166.41
SKU04177,2026-01-25,0.0,PrimeCare Cookware 500ml,Home & Kitchen,2641.42,1574.45
SKU04178,2026-01-25,0.0,HealthFirst Laundry Medium,Home Care,295.35,199.69
SKU04179,2026-01-25,0.0,NovaFresh Cooking Oil 1L,Grocery,147.82,97.38
SKU04180,2026-01-25,0.0,SmartBuy Storage & Containers 250g,Home & Kitchen,1250.78,835.43
SKU04181,2026-01-25,0.390625,PurePlus Chips & Crisps Medium,Snacks & Confectionery,63.14,48.58
SKU04182,2026-01-25,0.0,PrimeCare Butter & Ghee Small,Dairy & Bakery,244.93,164.99
SKU04183,2026-01-25,0.0,CleanWave Storage & Containers 2kg,Home & Kitchen,764.94,542.92
SKU04184,2026-01-25,0.0,SparkleClean Home Decor Family Pack,Home & Kitchen,853.17,607.35
SKU04185,2026-01-25,0.0,QuickBite Office Supplies Family Pack,Stationery & Office,79.83,54.22
SKU04186,2026-01-25,1.171875,HomeStyle Dishwashing Family Pack,Home Care,176.5,110.52
SKU04187,2026-01-25,0.0,SunriseFoods Women's Wear 250ml,Apparel & Footwear,1212.81,940.89
SKU04188,2026-01-25,0.78125,ValueChoice Yogurt Large,Dairy & Bakery,180.9,119.31
SKU04189,2026-01-25,0.0,EverydayPlus Small Appliances Medium,Electronics & Accessories,1301.46,901.63
SKU04190,2026-01-25,0.0,NovaFresh Frozen Meat Large,Frozen Foods,272.17,187.74
SKU04192,2026-01-25,0.0,MetroBrand Laundry 2kg,Home Care,155.38,106.23
SKU04193,2026-01-25,0.0,GoldenHarvest Surface Cleaners 1kg,Home Care,215.47,143.12
SKU04194,2026-01-25,0.0,ValueChoice Cheese Family Pack,Dairy & Bakery,201.25,133.83
SKU04195,2026-01-25,0.0,UrbanBite Men's Grooming 1L,Personal Care,435.0,324.07
SKU04196,2026-01-25,0.296875,TrueTaste Frozen Vegetables Large,Frozen Foods,452.19,286.01
SKU04197,2026-01-25,0.625,HomeStyle Sugar & Salt 2L,Grocery,358.95,281.31
SKU04198,2026-01-25,0.0,QuickBite Juices 2L,Beverages,122.84,93.56
SKU04199,2026-01-25,0.078125,PremiumSelect Men's Wear 250g,Apparel & Footwear,1729.75,1011.19
SKU04200,2026-01-25,0.0,CleanWave Bath & Body 500ml,Personal Care,520.84,327.77
SKU04201,2026-01-25,0.390625,UrbanBite OTC Medicine 2L,Health & Wellness,704.93,547.31
SKU04202,2026-01-25,0.0,NovaFresh Frozen Vegetables 250g,Frozen Foods,1054.73,653.5
SKU04203,2026-01-25,0.0,CleanWave Frozen Vegetables 500g,Frozen Foods,709.74,446.72
SKU04204,2026-01-25,0.0,GreenValley Skin Care 2L,Personal Care,714.36,431.73
SKU04205,2026-01-25,0.140625,FamilyChoice Surface Cleaners 1kg,Home Care,318.36,179.43
SKU04206,2026-01-25,0.0,CityFresh Men's Wear Pack of 12,Apparel & Footwear,667.18,446.75
SKU04207,2026-01-25,0.0,CityFresh Office Supplies 500ml,Stationery & Office,165.9,122.55
SKU04208,2026-01-25,0.0,SmartBuy Milk 500ml,Dairy & Bakery,436.42,312.04
SKU04209,2026-01-25,0.078125,EliteHome Small Appliances 250g,Electronics & Accessories,1922.46,1070.63
SKU04210,2026-01-25,0.0,ZestyCo Office Supplies 500ml,Stationery & Office,41.89,28.52
SKU04211,2026-01-25,0.078125,EverydayPlus Spices & Seasoning 2L,Grocery,311.36,196.96
SKU04212,2026-01-25,0.0,GoldenHarvest Footwear 2L,Apparel & Footwear,1540.6,1094.51
SKU04213,2026-01-25,0.0,PremiumSelect Pest Control 2kg,Home Care,541.97,352.98
SKU04214,2026-01-25,0.0,EverydayPlus Notebooks 100g,Stationery & Office,34.09,27.11
SKU04215,2026-01-25,0.0,SoftTouch Frozen Meat Family Pack,Frozen Foods,508.26,384.81
SKU04216,2026-01-25,0.0,PureLife Home Decor Family Pack,Home & Kitchen,1422.8,1031.66
SKU04217,2026-01-25,0.0,SoftTouch Bottled Water Large,Beverages,187.16,127.07
SKU04218,2026-01-25,0.078125,CleanWave Coffee 2kg,Beverages,96.37,67.24
SKU04219,2026-01-25,0.0,CrispKing Office Supplies Pack of 6,Stationery & Office,198.03,130.81
SKU04220,2026-01-25,0.28125,DailyBest Ready Meals 500g,Frozen Foods,689.69,516.35
SKU04221,2026-01-25,0.0,PurePlus Frozen Meat Large,Frozen Foods,443.13,344.34
SKU04222,2026-01-25,0.0,PrimeCare Biscuits & Cookies 100g,Snacks & Confectionery,118.3,94.61
SKU04223,2026-01-25,0.0,CityFresh Chips & Crisps 1L,Snacks & Confectionery,43.92,30.73
SKU04224,2026-01-25,0.0,GoldenHarvest Women's Wear Medium,Apparel & Footwear,2360.61,1700.75
SKU04225,2026-01-25,0.0,QuickBite Cheese Pack of 12,Dairy & Bakery,166.53,108.24
SKU04226,2026-01-25,0.0,ZestyCo First Aid Medium,Health & Wellness,372.26,205.53
SKU04227,2026-01-25,0.0,ZestyCo Butter & Ghee 1L,Dairy & Bakery,283.28,205.61
SKU04228,2026-01-25,0.0,UrbanBite Yogurt 250g,Dairy & Bakery,79.26,62.1
SKU04229,2026-01-25,0.0,ValueChoice Coffee 100g,Beverages,143.71,109.92
SKU04230,2026-01-25,0.0,QuickBite Office Supplies 500g,Stationery & Office,164.23,126.4
SKU04231,2026-01-25,0.0,CleanWave Notebooks 100g,Stationery & Office,25.75,16.75
SKU04232,2026-01-25,0.140625,MetroBrand Bottled Water 500ml,Beverages,98.56,71.79
SKU04233,2026-01-25,0.0,SunriseFoods Bath & Body 100g,Personal Care,271.64,192.76
SKU04234,2026-01-25,0.140625,FreshFarm Frozen Vegetables 500g,Frozen Foods,823.14,564.04
SKU04235,2026-01-25,0.5625,PureLife Oral Care 500ml,Personal Care,205.43,120.77
SKU04236,2026-01-25,0.0,ValueChoice Small Appliances Small,Electronics & Accessories,1751.93,1215.6
SKU04237,2026-01-25,0.0,PurePlus Eggs Pack of 12,Dairy & Bakery,248.5,155.22
SKU04238,2026-01-25,0.0,SunriseFoods Sugar & Salt 100g,Grocery,270.65,196.46
SKU04239,2026-01-25,0.0,SoftTouch Oral Care Large,Personal Care,460.95,362.4
SKU04240,2026-01-25,0.15625,HealthFirst First Aid 2L,Health & Wellness,701.01,513.08
SKU04241,2026-01-25,0.0,ZestyCo Biscuits & Cookies 250ml,Snacks & Confectionery,38.94,23.94
SKU04242,2026-01-25,0.0,NatureBlend Kids Wear 250ml,Apparel & Footwear,1092.68,728.07
SKU04243,2026-01-25,0.390625,NutriPlus Cooking Oil Medium,Grocery,86.81,60.0
SKU04244,2026-01-25,0.0,GreenValley Cooking Oil 500ml,Grocery,193.64,141.66
SKU04246,2026-01-25,0.0,FamilyChoice Frozen Meat 500ml,Frozen Foods,580.11,395.29
SKU04247,2026-01-25,0.0,GoldenHarvest Cheese 250g,Dairy & Bakery,74.64,57.1
SKU04248,2026-01-25,0.15625,SparkleClean Bread 500g,Dairy & Bakery,158.02,88.0
SKU04249,2026-01-25,0.0,HealthFirst Sugar & Salt 2kg,Grocery,151.82,111.12
SKU04250,2026-01-25,0.0,PureLife OTC Medicine 1kg,Health & Wellness,1351.22,1040.59
SKU04251,2026-01-25,0.0,DailyBest Oral Care 250ml,Personal Care,184.58,138.24
SKU04252,2026-01-25,1.171875,SoftTouch Energy Drinks 100g,Beverages,116.03,90.85
SKU04253,2026-01-25,0.0,CleanWave Men's Grooming Pack of 6,Personal Care,130.21,97.09
SKU04254,2026-01-25,0.0,CleanWave Writing Instruments 250g,Stationery & Office,105.82,71.91
SKU04255,2026-01-25,0.78125,FamilyChoice Eggs 1kg,Dairy & Bakery,285.12,190.81
SKU04256,2026-01-25,0.0,NovaFresh Storage & Containers Family Pack,Home & Kitchen,1909.53,1065.44
SKU04257,2026-01-25,0.0,ValueChoice Yogurt 100g,Dairy & Bakery,285.09,158.13
SKU04258,2026-01-25,0.0,CityFresh Biscuits & Cookies 2kg,Snacks & Confectionery,47.15,33.47
SKU04259,2026-01-25,0.0,FamilyChoice Cheese 1L,Dairy & Bakery,127.11,78.66
SKU04260,2026-01-25,0.0,NutriPlus Milk 2kg,Dairy & Bakery,206.7,129.55
SKU04261,2026-01-25,0.0,CityFresh Energy Drinks 2kg,Beverages,100.41,75.48
SKU04262,2026-01-25,0.0,PrimeCare Vitamins & Supplements 250g,Health & Wellness,726.24,419.63
SKU04263,2026-01-25,0.0,NutriPlus Men's Grooming 500ml,Personal Care,284.31,176.54
SKU04264,2026-01-25,0.78125,ValueChoice Mobile Accessories Small,Electronics & Accessories,2568.45,1852.52
SKU04265,2026-01-25,0.0,PurePlus Surface Cleaners 2L,Home Care,83.19,46.39
SKU04266,2026-01-25,0.0,PurePlus Surface Cleaners Large,Home Care,188.77,128.35
SKU04267,2026-01-25,0.0,FamilyChoice Surface Cleaners Pack of 12,Home Care,489.41,279.63
SKU04268,2026-01-25,0.0,HomeStyle Juices Small,Beverages,140.65,104.14
SKU04269,2026-01-25,0.0,CleanWave Mobile Accessories 500ml,Electronics & Accessories,2740.73,1942.21
SKU04270,2026-01-25,0.0,NutriPlus Bottled Water Pack of 6,Beverages,151.93,106.68
SKU04271,2026-01-25,0.0,EliteHome Batteries 2L,Electronics & Accessories,1188.3,719.3
SKU04272,2026-01-25,0.0,MetroBrand Office Supplies Medium,Stationery & Office,238.28,174.22
SKU04273,2026-01-25,0.0,CityFresh Women's Wear 1L,Apparel & Footwear,1786.15,1117.09
SKU04274,2026-01-25,0.140625,HealthFirst Dishwashing 500ml,Home Care,153.61,106.41
SKU04275,2026-01-25,0.234375,NatureBlend Cheese 250g,Dairy & Bakery,240.04,137.54
SKU04276,2026-01-25,0.0,QuickBite Storage & Containers Medium,Home & Kitchen,1212.48,695.99
SKU04277,2026-01-25,0.0,CityFresh Butter & Ghee 500ml,Dairy & Bakery,288.73,172.8
SKU04278,2026-01-25,0.0,NutriPlus Pest Control Small,Home Care,440.26,265.92
SKU04279,2026-01-25,0.0,ValueChoice Women's Wear Pack of 12,Apparel & Footwear,466.51,271.33
SKU04280,2026-01-25,0.28125,BasicNeeds Writing Instruments 100g,Stationery & Office,318.92,184.83
SKU04281,2026-01-25,0.0,FamilyChoice Notebooks Pack of 6,Stationery & Office,234.97,180.87
SKU04282,2026-01-25,0.0,DailyBest Juices 1L,Beverages,160.02,110.2
SKU04283,2026-01-25,0.0,SmartBuy Home Decor 1kg,Home & Kitchen,1868.67,1318.43
SKU04284,2026-01-25,0.0,PureLife Bottled Water 1kg,Beverages,89.66,55.76
SKU04285,2026-01-25,0.15625,FamilyChoice First Aid Pack of 6,Health & Wellness,1088.25,613.63
SKU04286,2026-01-25,0.546875,SparkleClean Writing Instruments 250g,Stationery & Office,222.23,176.02
SKU04287,2026-01-25,0.0,SmartBuy Vitamins & Supplements Pack of 6,Health & Wellness,857.39,483.15
SKU04288,2026-01-25,0.0,FreshFarm Writing Instruments Medium,Stationery & Office,172.44,130.31
SKU04289,2026-01-25,0.421875,HomeStyle Hair Care 250g,Personal Care,533.97,382.47
