sku_id,stock_on_hand,reorder_point,safety_stock,avg_weekly_demand,forecast_6w_units,sku_name,category,unit_price,cost_price,weeks_cover,stockout_risk,overstock_ratio,overstock_risk,action,sales_at_risk,capital_locked
SKU00854,382,181,62,0.0,0.0,MetroBrand Storage & Containers Large,Home & Kitchen,1449.64,835.45,99.0,0.0,0.0,0.0,Healthy,0.0,319141.9
SKU00855,6862,1598,545,0.25,0.0,NutriPlus Bottled Water Family Pack,Beverages,141.42,105.98,27448.0,0.0,0.0,0.0,Healthy,0.0,727234.76
SKU00856,214,135,58,0.125,0.0,GreenValley Notebooks 2kg,Stationery & Office,127.62,79.19,1712.0,0.0,0.0,0.0,Healthy,0.0,16946.66
SKU00857,76,134,52,0.25,0.0,EverydayPlus Cookware 500ml,Home & Kitchen,449.3,313.84,304.0,0.0,0.0,0.0,Healthy,0.0,23851.839999999997
SKU00858,7832,1692,568,0.0,0.0,NutriPlus Ice Cream 100g,Frozen Foods,702.78,416.42,99.0,0.0,0.0,0.0,Healthy,0.0,3261401.44
SKU00859,110,52,13,0.0,0.0,CleanWave Mobile Accessories Medium,Electronics & Accessories,2293.14,1462.8,99.0,0.0,0.0,0.0,Healthy,0.0,160908.0
SKU00860,5359,1205,392,0.0,0.0,FamilyChoice Frozen Vegetables Small,Frozen Foods,680.17,393.43,99.0,0.0,0.0,0.0,Healthy,0.0,2108391.37
SKU00861,24,125,53,0.625,0.0,MetroBrand Butter & Ghee 100g,Dairy & Bakery,194.86,134.01,38.4,0.0,0.0,0.0,Healthy,0.0,3216.24
SKU00863,78,148,68,0.0,0.0,NovaFresh Namkeen 500ml,Snacks & Confectionery,183.57,146.54,99.0,0.0,0.0,0.0,Healthy,0.0,11430.119999999999
SKU00864,339,183,72,0.0,0.0,HomeStyle Bread 2L,Dairy & Bakery,223.39,146.11,99.0,0.0,0.0,0.0,Healthy,0.0,49531.29000000001
SKU00865,221,97,27,0.125,0.0,SunriseFoods Ice Cream 1kg,Frozen Foods,357.37,252.79,1768.0,0.0,0.0,0.0,Healthy,0.0,55866.59
SKU00866,487,223,61,0.0,0.0,PrimeCare Cookware Medium,Home & Kitchen,1323.47,822.8,99.0,0.0,0.0,0.0,Healthy,0.0,400703.6
SKU00867,49,81,30,0.0,0.0,FamilyChoice Hair Care 500ml,Personal Care,192.87,118.29,99.0,0.0,0.0,0.0,Healthy,0.0,5796.21
SKU00868,287,97,39,0.25,0.0,HealthFirst Laundry Medium,Home Care,139.73,106.41,1148.0,0.0,0.0,0.0,Healthy,0.0,30539.67
SKU00869,367,168,61,0.125,0.0,UrbanBite Spices & Seasoning 500g,Grocery,202.64,149.86,2936.0,0.0,0.0,0.0,Healthy,0.0,54998.62
SKU00870,519,348,142,0.0,0.0,EliteHome Coffee 2L,Beverages,272.85,193.95,99.0,0.0,0.0,0.0,Healthy,0.0,100660.04999999999
SKU00872,223,223,86,0.5,0.0,GreenValley Pulses & Lentils Family Pack,Grocery,215.12,127.74,446.0,0.0,0.0,0.0,Healthy,0.0,28486.02
SKU00873,428,197,62,0.25,0.0,QuickBite Cookware 2L,Home & Kitchen,1732.6,1357.53,1712.0,0.0,0.0,0.0,Healthy,0.0,581022.84
SKU00875,297,154,34,0.0,0.0,DailyBest Women's Wear 250g,Apparel & Footwear,1556.21,1193.89,99.0,0.0,0.0,0.0,Healthy,0.0,354585.33
SKU00876,105,41,18,0.0,0.0,SunriseFoods Spices & Seasoning Pack of 12,Grocery,92.51,67.9,99.0,0.0,0.0,0.0,Healthy,0.0,7129.500000000001
SKU00878,122,289,117,0.0,0.0,ZestyCo Eggs 250ml,Dairy & Bakery,92.39,63.96,99.0,0.0,0.0,0.0,Healthy,0.0,7803.12
SKU00879,105,100,32,0.0,0.0,CleanWave Ice Cream 1kg,Frozen Foods,655.37,518.83,99.0,0.0,0.0,0.0,Healthy,0.0,54477.15
SKU00880,138,161,50,0.0,0.0,GreenValley Hair Care 100g,Personal Care,550.09,307.65,99.0,0.0,0.0,0.0,Healthy,0.0,42455.7
SKU00881,286,173,54,0.0,0.0,CrispKing Pest Control 2L,Home Care,398.92,261.94,99.0,0.0,0.0,0.0,Healthy,0.0,74914.84
SKU00882,214,122,31,0.0,0.0,CityFresh Namkeen 1kg,Snacks & Confectionery,72.68,51.25,99.0,0.0,0.0,0.0,Healthy,0.0,10967.5
SKU00884,124,191,67,0.125,0.0,HomeStyle Yogurt Small,Dairy & Bakery,202.79,127.65,992.0,0.0,0.0,0.0,Healthy,0.0,15828.6
SKU00885,138,47,16,0.0,0.0,SunriseFoods Pulses & Lentils 500g,Grocery,188.68,139.09,99.0,0.0,0.0,0.0,Healthy,0.0,19194.420000000002
SKU00887,184,113,48,0.0,0.0,EverydayPlus Storage & Containers 2kg,Home & Kitchen,470.11,321.75,99.0,0.0,0.0,0.0,Healthy,0.0,59202.0
SKU00890,7185,1618,563,0.25,0.0,EliteHome Men's Wear Pack of 6,Apparel & Footwear,539.8,327.59,28740.0,0.0,0.0,0.0,Healthy,0.0,2353734.15
SKU00894,5444,1275,465,0.0,0.0,GoldenHarvest Bath & Body 1kg,Personal Care,353.19,211.96,99.0,0.0,0.0,0.0,Healthy,0.0,1153910.24
SKU00895,355,238,77,0.0,0.0,CrispKing Batteries 2kg,Electronics & Accessories,2043.22,1352.89,99.0,0.0,0.0,0.0,Healthy,0.0,480275.95
SKU00898,284,136,44,0.0,0.0,PureLife First Aid 500ml,Health & Wellness,964.85,682.46,99.0,0.0,0.0,0.0,Healthy,0.0,193818.64
SKU00899,289,103,23,0.0,0.0,PurePlus Mobile Accessories 500ml,Electronics & Accessories,2040.92,1431.72,99.0,0.0,0.0,0.0,Healthy,0.0,413767.08
SKU00900,524,251,83,0.0,0.0,FreshFarm Juices 1kg,Beverages,85.01,67.72,99.0,0.0,0.0,0.0,Healthy,0.0,35485.28
SKU00901,153,86,34,0.0,0.0,PremiumSelect Frozen Meat Small,Frozen Foods,653.7,476.21,99.0,0.0,0.0,0.0,Healthy,0.0,72860.12999999999
SKU00905,144,119,27,0.0,0.0,UrbanBite Sugar & Salt Large,Grocery,247.57,142.05,99.0,0.0,0.0,0.0,Healthy,0.0,20455.2
SKU00906,6529,1440,510,0.0,0.0,HomeStyle Office Supplies Pack of 12,Stationery & Office,101.64,69.35,99.0,0.0,0.0,0.0,Healthy,0.0,452786.14999999997
SKU00909,269,175,63,0.5,0.0,FamilyChoice Air Fresheners Medium,Home Care,403.57,278.89,538.0,0.0,0.0,0.0,Healthy,0.0,75021.41
SKU00911,242,132,51,0.0,0.0,SparkleClean Women's Wear 100g,Apparel & Footwear,1548.8,1077.09,99.0,0.0,0.0,0.0,Healthy,0.0,260655.77999999997
SKU00912,164,146,50,0.0,0.0,CleanWave Small Appliances 2L,Electronics & Accessories,1248.26,941.62,99.0,0.0,0.0,0.0,Healthy,0.0,154425.68
SKU00914,177,111,38,0.0,0.0,PremiumSelect Mobile Accessories 250ml,Electronics & Accessories,3426.97,2698.59,99.0,0.0,0.0,0.0,Healthy,0.0,477650.43000000005
SKU00916,510,292,113,0.0,0.0,MetroBrand Hair Care 2L,Personal Care,268.02,201.3,99.0,0.0,0.0,0.0,Healthy,0.0,102663.0
SKU00918,150,88,19,0.25,0.0,CleanWave Vitamins & Supplements 2kg,Health & Wellness,1559.59,1225.01,600.0,0.0,0.0,0.0,Healthy,0.0,183751.5
SKU00919,693,273,100,0.0,0.0,PrimeCare Skin Care 500ml,Personal Care,576.32,321.95,99.0,0.0,0.0,0.0,Healthy,0.0,223111.35
SKU00922,7,93,26,0.0,0.0,TrueTaste Namkeen Medium,Snacks & Confectionery,60.32,35.63,99.0,0.0,0.0,0.0,Healthy,0.0,249.41000000000003
SKU00923,107,142,58,0.0,0.0,EverydayPlus Kids Wear Small,Apparel & Footwear,1212.74,762.61,99.0,0.0,0.0,0.0,Healthy,0.0,81599.27
SKU00924,23,90,23,0.25,0.0,FreshFarm Ice Cream 500ml,Frozen Foods,401.13,294.61,92.0,0.0,0.0,0.0,Healthy,0.0,6776.030000000001
SKU00925,229,142,65,0.0,0.0,CrispKing Pest Control 100g,Home Care,196.68,152.4,99.0,0.0,0.0,0.0,Healthy,0.0,34899.6
SKU00927,457,241,83,0.0,0.0,SunriseFoods Mobile Accessories Family Pack,Electronics & Accessories,1598.84,1170.26,99.0,0.0,0.0,0.0,Healthy,0.0,534808.82
SKU00928,229,152,58,0.0,0.0,SoftTouch Juices 250g,Beverages,125.37,78.04,99.0,0.0,0.0,0.0,Healthy,0.0,17871.16
SKU00930,183,185,68,0.375,0.0,NovaFresh Storage & Containers Medium,Home & Kitchen,553.98,361.16,488.0,0.0,0.0,0.0,Healthy,0.0,66092.28
SKU00931,417,176,43,0.0,0.0,DailyBest Office Supplies 2L,Stationery & Office,373.2,290.43,99.0,0.0,0.0,0.0,Healthy,0.0,121109.31
SKU00932,8091,1922,656,0.0,0.0,NatureBlend Writing Instruments 500g,Stationery & Office,197.19,146.87,99.0,0.0,0.0,0.0,Healthy,0.0,1188325.17
SKU00933,115,66,27,0.0,0.0,QuickBite Notebooks 100g,Stationery & Office,108.95,69.93,99.0,0.0,0.0,0.0,Healthy,0.0,8041.950000000001
SKU00934,192,110,37,0.5,0.0,ValueChoice Ready Meals 500ml,Frozen Foods,1037.02,659.32,384.0,0.0,0.0,0.0,Healthy,0.0,126589.44
SKU00936,5503,1225,422,0.0,0.0,EliteHome Home Decor Medium,Home & Kitchen,1788.45,1404.14,99.0,0.0,0.0,0.0,Healthy,0.0,7726982.420000001
SKU00937,265,213,75,0.75,0.0,EverydayPlus Women's Wear Large,Apparel & Footwear,767.81,551.35,353.3333333333333,0.0,0.0,0.0,Healthy,0.0,146107.75
SKU00939,370,194,78,0.0,0.0,PurePlus First Aid 500ml,Health & Wellness,747.3,591.54,99.0,0.0,0.0,0.0,Healthy,0.0,218869.8
SKU00940,640,328,117,0.0,0.0,ValueChoice Coffee Large,Beverages,148.78,94.1,99.0,0.0,0.0,0.0,Healthy,0.0,60224.0
SKU00944,122,183,82,0.0,0.0,CityFresh Oral Care Pack of 12,Personal Care,717.92,538.0,99.0,0.0,0.0,0.0,Healthy,0.0,65636.0
SKU00946,144,99,39,0.0,0.0,NutriPlus Flour & Atta Family Pack,Grocery,415.87,302.22,99.0,0.0,0.0,0.0,Healthy,0.0,43519.68000000001
SKU00948,100,49,23,0.0,0.0,PureLife Footwear 2L,Apparel & Footwear,2060.9,1564.57,99.0,0.0,0.0,0.0,Healthy,0.0,156457.0
SKU00949,230,209,80,0.0,0.0,UrbanBite Spices & Seasoning 1L,Grocery,210.68,142.82,99.0,0.0,0.0,0.0,Healthy,0.0,32848.6
SKU00950,221,92,35,0.0,0.0,EverydayPlus Dishwashing Pack of 12,Home Care,227.07,158.19,99.0,0.0,0.0,0.0,Healthy,0.0,34959.99
SKU00951,191,154,45,0.0,0.0,FamilyChoice Dishwashing Large,Home Care,511.08,304.23,99.0,0.0,0.0,0.0,Healthy,0.0,58107.93
SKU00954,7648,1873,634,0.125,0.0,PurePlus Soft Drinks Small,Beverages,209.16,145.35,61184.0,0.0,0.0,0.0,Healthy,0.0,1111636.8
SKU00956,13,119,47,0.0,0.0,CleanWave Namkeen Large,Snacks & Confectionery,78.37,52.5,99.0,0.0,0.0,0.0,Healthy,0.0,682.5
SKU00957,211,87,31,0.0,0.0,NutriPlus Chips & Crisps Small,Snacks & Confectionery,159.22,98.5,99.0,0.0,0.0,0.0,Healthy,0.0,20783.5
SKU00958,3732,809,279,0.0,0.0,HomeStyle Home Decor Pack of 12,Home & Kitchen,313.45,193.2,99.0,0.0,0.0,0.0,Healthy,0.0,721022.3999999999
SKU00959,51,42,13,0.0,0.0,CrispKing Writing Instruments Small,Stationery & Office,33.01,22.83,99.0,0.0,0.0,0.0,Healthy,0.0,1164.33
SKU00960,347,164,55,0.0,0.0,QuickBite Flour & Atta Family Pack,Grocery,173.87,108.29,99.0,0.0,0.0,0.0,Healthy,0.0,37576.630000000005
SKU00961,321,143,41,0.0,0.0,FreshFarm OTC Medicine 100g,Health & Wellness,605.41,384.22,99.0,0.0,0.0,0.0,Healthy,0.0,123334.62000000001
SKU00962,141,81,30,0.0,0.0,FamilyChoice Chocolates 2L,Snacks & Confectionery,121.58,74.01,99.0,0.0,0.0,0.0,Healthy,0.0,10435.41
SKU00963,195,79,23,0.0,0.0,FamilyChoice Chocolates 100g,Snacks & Confectionery,108.45,71.75,99.0,0.0,0.0,0.0,Healthy,0.0,13991.25
SKU00966,162,91,31,0.0,0.0,ZestyCo Laundry 2kg,Home Care,361.28,252.25,99.0,0.0,0.0,0.0,Healthy,0.0,40864.5
SKU00968,176,203,68,0.25,0.0,PureLife Vitamins & Supplements Pack of 12,Health & Wellness,178.22,114.38,704.0,0.0,0.0,0.0,Healthy,0.0,20130.879999999997
SKU00971,193,212,83,0.0,0.0,GoldenHarvest Pulses & Lentils 250g,Grocery,168.09,127.42,99.0,0.0,0.0,0.0,Healthy,0.0,24592.06
SKU00972,5611,1188,392,0.0,0.0,SmartBuy Tea Pack of 6,Beverages,232.47,160.25,99.0,0.0,0.0,0.0,Healthy,0.0,899162.75
SKU00977,208,110,35,0.0,0.0,FreshFarm Cookware Pack of 6,Home & Kitchen,921.45,638.63,99.0,0.0,0.0,0.0,Healthy,0.0,132835.04
SKU00978,8163,1682,619,0.0,0.0,HomeStyle OTC Medicine Small,Health & Wellness,524.42,302.09,99.0,0.0,0.0,0.0,Healthy,0.0,2465960.67
SKU00979,26,59,15,0.0,0.0,SmartBuy Frozen Meat 500ml,Frozen Foods,393.05,257.58,99.0,0.0,0.0,0.0,Healthy,0.0,6697.08
SKU00981,237,171,41,0.25,0.0,TrueTaste Skin Care 250ml,Personal Care,330.37,187.33,948.0,0.0,0.0,0.0,Healthy,0.0,44397.21000000001
SKU00982,161,135,37,0.375,0.0,GoldenHarvest Batteries 500g,Electronics & Accessories,1475.54,907.97,429.3333333333333,0.0,0.0,0.0,Healthy,0.0,146183.17
SKU00983,253,101,45,0.25,0.0,NutriPlus Footwear 100g,Apparel & Footwear,1292.33,1009.43,1012.0,0.0,0.0,0.0,Healthy,0.0,255385.78999999998
SKU00986,7521,1700,578,0.0,0.0,UrbanBite Pulses & Lentils 500ml,Grocery,101.6,58.38,99.0,0.0,0.0,0.0,Healthy,0.0,439075.98000000004
SKU00987,9126,1998,713,0.0,0.0,TrueTaste Mobile Accessories Medium,Electronics & Accessories,1614.69,1137.98,99.0,0.0,0.0,0.0,Healthy,0.0,10385205.48
SKU00989,246,116,33,0.0,0.0,EliteHome Mobile Accessories 1kg,Electronics & Accessories,1774.79,1263.54,99.0,0.0,0.0,0.0,Healthy,0.0,310830.83999999997
SKU00990,490,333,142,0.375,0.0,FamilyChoice Frozen Meat Family Pack,Frozen Foods,485.43,383.25,1306.6666666666667,0.0,0.0,0.0,Healthy,0.0,187792.5
SKU00991,6857,1587,582,0.0,0.0,PurePlus Cookware 100g,Home & Kitchen,226.46,127.96,99.0,0.0,0.0,0.0,Healthy,0.0,877421.72
SKU00992,179,124,46,0.0,0.0,UrbanBite Skin Care 500ml,Personal Care,188.51,113.0,99.0,0.0,0.0,0.0,Healthy,0.0,20227.0
SKU00996,158,1749,631,0.375,0.0,MetroBrand Pest Control 1kg,Home Care,117.61,76.74,421.3333333333333,0.0,0.0,0.0,Healthy,0.0,12124.92
SKU00998,109,94,43,0.0,0.0,PremiumSelect Kids Wear 500ml,Apparel & Footwear,2284.54,1349.97,99.0,0.0,0.0,0.0,Healthy,0.0,147146.73
SKU01002,144,98,22,0.0,0.0,GreenValley Ready Meals 1L,Frozen Foods,252.83,193.42,99.0,0.0,0.0,0.0,Healthy,0.0,27852.48
SKU01003,180,156,53,0.25,0.0,GreenValley Air Fresheners Small,Home Care,324.39,236.12,720.0,0.0,0.0,0.0,Healthy,0.0,42501.6
SKU01004,248,172,71,0.0,0.0,CityFresh Storage & Containers 100g,Home & Kitchen,2343.18,1497.72,99.0,0.0,0.0,0.0,Healthy,0.0,371434.56
SKU01005,222,199,67,0.25,0.0,EliteHome Milk Medium,Dairy & Bakery,211.75,146.2,888.0,0.0,0.0,0.0,Healthy,0.0,32456.399999999998
SKU01006,337,131,38,0.625,0.0,PureLife First Aid 1kg,Health & Wellness,416.38,241.15,539.2,0.0,0.0,0.0,Healthy,0.0,81267.55
SKU01007,305,294,114,0.0,0.0,CrispKing Soft Drinks 1L,Beverages,107.05,72.15,99.0,0.0,0.0,0.0,Healthy,0.0,22005.75
SKU01011,24,75,29,0.0,0.0,SunriseFoods Frozen Vegetables Pack of 6,Frozen Foods,546.32,391.1,99.0,0.0,0.0,0.0,Healthy,0.0,9386.400000000001
SKU01012,404,252,94,0.25,0.0,PureLife Dishwashing 1kg,Home Care,100.05,79.46,1616.0,0.0,0.0,0.0,Healthy,0.0,32101.839999999997
SKU01015,291,234,88,0.0,0.0,EliteHome Frozen Vegetables 2kg,Frozen Foods,427.87,252.01,99.0,0.0,0.0,0.0,Healthy,0.0,73334.91
SKU01017,4908,1092,388,0.0,0.0,NatureBlend Pulses & Lentils Pack of 6,Grocery,410.69,281.93,99.0,0.0,0.0,0.0,Healthy,0.0,1383712.44
SKU01019,125,84,18,0.125,0.0,TrueTaste Office Supplies Small,Stationery & Office,287.61,202.2,1000.0,0.0,0.0,0.0,Healthy,0.0,25275.0
SKU01020,76,229,75,0.0,0.0,SparkleClean Office Supplies 250g,Stationery & Office,152.7,103.09,99.0,0.0,0.0,0.0,Healthy,0.0,7834.84
SKU01023,5138,1367,461,0.0,0.0,CrispKing Men's Grooming Large,Personal Care,526.16,382.68,99.0,0.0,0.0,0.0,Healthy,0.0,1966209.84
SKU01024,64,27,10,0.0,0.0,EliteHome Biscuits & Cookies Family Pack,Snacks & Confectionery,156.04,86.03,99.0,0.0,0.0,0.0,Healthy,0.0,5505.92
SKU01025,472,293,86,0.0,0.0,DailyBest Cooking Oil 1kg,Grocery,119.84,94.66,99.0,0.0,0.0,0.0,Healthy,0.0,44679.52
SKU01027,124,58,26,0.0,0.0,EliteHome Eggs 2L,Dairy & Bakery,82.61,45.44,99.0,0.0,0.0,0.0,Healthy,0.0,5634.5599999999995
SKU01028,123,172,53,0.0,0.0,SunriseFoods Chocolates 500ml,Snacks & Confectionery,120.24,78.98,99.0,0.0,0.0,0.0,Healthy,0.0,9714.54
SKU01029,297,200,71,0.0,0.0,NatureBlend Eggs 1kg,Dairy & Bakery,90.75,53.11,99.0,0.0,0.0,0.0,Healthy,0.0,15773.67
SKU01031,7383,1821,637,0.0,0.0,PrimeCare First Aid 500g,Health & Wellness,668.1,419.47,99.0,0.0,0.0,0.0,Healthy,0.0,3096947.0100000002
SKU01032,5816,1392,486,0.0,0.0,PrimeCare Office Supplies 250ml,Stationery & Office,242.61,144.67,99.0,0.0,0.0,0.0,Healthy,0.0,841400.72
SKU01033,253,188,61,0.0,0.0,NutriPlus Mobile Accessories Small,Electronics & Accessories,1645.61,1310.46,99.0,0.0,0.0,0.0,Healthy,0.0,331546.38
SKU01034,5335,1058,412,0.0,0.0,HealthFirst Pest Control 100g,Home Care,313.23,198.33,99.0,0.0,0.0,0.0,Healthy,0.0,1058090.55
SKU01036,118,100,38,0.25,0.0,EliteHome Yogurt 1kg,Dairy & Bakery,132.2,82.43,472.0,0.0,0.0,0.0,Healthy,0.0,9726.740000000002
SKU01038,7546,1644,558,0.0,0.0,NovaFresh OTC Medicine Family Pack,Health & Wellness,1338.59,802.08,99.0,0.0,0.0,0.0,Healthy,0.0,6052495.680000001
SKU01039,40,49,23,0.0,0.0,SmartBuy Frozen Vegetables 500ml,Frozen Foods,418.6,243.59,99.0,0.0,0.0,0.0,Healthy,0.0,9743.6
SKU01042,7768,1711,612,0.0,0.0,QuickBite Milk Medium,Dairy & Bakery,77.89,59.55,99.0,0.0,0.0,0.0,Healthy,0.0,462584.39999999997
SKU01044,284,198,66,0.0,0.0,SmartBuy Mobile Accessories 250g,Electronics & Accessories,2603.87,1968.12,99.0,0.0,0.0,0.0,Healthy,0.0,558946.08
SKU01047,159,141,37,0.375,0.0,HomeStyle Batteries 250ml,Electronics & Accessories,778.4,486.45,424.0,0.0,0.0,0.0,Healthy,0.0,77345.55
SKU01049,122,53,18,0.0,0.0,MetroBrand Men's Wear 1kg,Apparel & Footwear,884.98,655.97,99.0,0.0,0.0,0.0,Healthy,0.0,80028.34
SKU01050,64,57,19,0.0,0.0,SunriseFoods Vitamins & Supplements Large,Health & Wellness,1245.06,740.33,99.0,0.0,0.0,0.0,Healthy,0.0,47381.12
SKU01052,5998,1348,504,0.0,0.0,MetroBrand Pest Control 500g,Home Care,205.27,143.41,99.0,0.0,0.0,0.0,Healthy,0.0,860173.1799999999
SKU01053,303,219,65,0.0,0.0,PrimeCare Notebooks Small,Stationery & Office,52.87,29.99,99.0,0.0,0.0,0.0,Healthy,0.0,9086.97
SKU01055,21,52,16,0.0,0.0,FreshFarm Vitamins & Supplements 500ml,Health & Wellness,916.38,616.05,99.0,0.0,0.0,0.0,Healthy,0.0,12937.05
SKU01056,279,141,49,0.125,0.0,FamilyChoice Home Decor Small,Home & Kitchen,2441.35,1600.25,2232.0,0.0,0.0,0.0,Healthy,0.0,446469.75
SKU01057,85,51,15,0.0,0.0,EverydayPlus Ice Cream 100g,Frozen Foods,251.59,173.44,99.0,0.0,0.0,0.0,Healthy,0.0,14742.4
SKU01058,91,48,20,0.25,0.0,SmartBuy Small Appliances Pack of 12,Electronics & Accessories,642.99,470.77,364.0,0.0,0.0,0.0,Healthy,0.0,42840.07
SKU01059,162,99,37,0.0,0.0,MetroBrand Cheese 1kg,Dairy & Bakery,176.99,112.96,99.0,0.0,0.0,0.0,Healthy,0.0,18299.52
SKU01061,278,126,46,0.0,0.0,PrimeCare Vitamins & Supplements 1L,Health & Wellness,797.99,493.23,99.0,0.0,0.0,0.0,Healthy,0.0,137117.94
SKU01063,7715,1758,592,0.0,0.0,DailyBest Surface Cleaners Small,Home Care,103.23,58.09,99.0,0.0,0.0,0.0,Healthy,0.0,448164.35000000003
SKU01065,81,61,14,0.0,0.0,SunriseFoods Spices & Seasoning Family Pack,Grocery,104.37,61.91,99.0,0.0,0.0,0.0,Healthy,0.0,5014.71
SKU01066,311,244,87,0.0,0.0,EliteHome Tea Medium,Beverages,50.68,36.95,99.0,0.0,0.0,0.0,Healthy,0.0,11491.45
SKU01068,8004,1741,622,0.0,0.0,PrimeCare Mobile Accessories Pack of 6,Electronics & Accessories,2201.06,1243.53,99.0,0.0,0.0,0.0,Healthy,0.0,9953214.12
SKU01069,30,30,9,0.0,0.0,FreshFarm Men's Wear 250ml,Apparel & Footwear,1801.49,1119.04,99.0,0.0,0.0,0.0,Healthy,0.0,33571.2
SKU01071,405,217,61,0.25,0.0,NutriPlus Vitamins & Supplements 2L,Health & Wellness,673.91,487.51,1620.0,0.0,0.0,0.0,Healthy,0.0,197441.55
SKU01072,241,214,89,0.5,0.0,PurePlus Frozen Meat 2kg,Frozen Foods,827.35,598.21,482.0,0.0,0.0,0.0,Healthy,0.0,144168.61000000002
SKU01073,269,120,33,0.0,0.0,EverydayPlus Office Supplies Pack of 6,Stationery & Office,332.78,264.01,99.0,0.0,0.0,0.0,Healthy,0.0,71018.69
SKU01074,106,49,24,0.25,0.0,SparkleClean Vitamins & Supplements 1kg,Health & Wellness,287.03,183.1,424.0,0.0,0.0,0.0,Healthy,0.0,19408.6
SKU01075,6602,1413,499,0.0,0.0,HealthFirst Dishwashing Large,Home Care,382.05,215.8,99.0,0.0,0.0,0.0,Healthy,0.0,1424711.6
SKU01076,370,220,75,0.0,0.0,FreshFarm Office Supplies Family Pack,Stationery & Office,172.63,132.12,99.0,0.0,0.0,0.0,Healthy,0.0,48884.4
SKU01077,11,65,24,0.0,0.0,SmartBuy Tea 500g,Beverages,126.83,92.92,99.0,0.0,0.0,0.0,Healthy,0.0,1022.12
SKU01078,229,194,75,0.25,0.0,QuickBite Writing Instruments Pack of 12,Stationery & Office,243.34,137.98,916.0,0.0,0.0,0.0,Healthy,0.0,31597.42
SKU01083,13,34,9,0.0,0.0,UrbanBite Notebooks 1kg,Stationery & Office,421.04,254.64,99.0,0.0,0.0,0.0,Healthy,0.0,3310.3199999999997
SKU01086,421,337,110,0.25,0.0,PremiumSelect Bath & Body 250ml,Personal Care,123.82,91.34,1684.0,0.0,0.0,0.0,Healthy,0.0,38454.14
SKU01087,62,140,53,0.0,0.0,CityFresh Spices & Seasoning 1kg,Grocery,231.99,134.89,99.0,0.0,0.0,0.0,Healthy,0.0,8363.179999999998
SKU01090,16,21,7,0.0,0.0,DailyBest Pulses & Lentils Pack of 12,Grocery,261.96,145.58,99.0,0.0,0.0,0.0,Healthy,0.0,2329.28
SKU01091,62,79,35,0.0,0.0,NutriPlus Ice Cream 250ml,Frozen Foods,650.81,445.8,99.0,0.0,0.0,0.0,Healthy,0.0,27639.600000000002
SKU01094,103,37,15,0.125,0.0,ZestyCo Dishwashing 2L,Home Care,210.83,158.97,824.0,0.0,0.0,0.0,Healthy,0.0,16373.91
SKU01095,170,79,36,0.0,0.0,ValueChoice Home Decor Large,Home & Kitchen,1277.56,923.06,99.0,0.0,0.0,0.0,Healthy,0.0,156920.19999999998
SKU01096,118,95,23,0.375,0.0,QuickBite Notebooks Pack of 12,Stationery & Office,79.71,58.88,314.6666666666667,0.0,0.0,0.0,Healthy,0.0,6947.84
SKU01097,91,112,54,0.0,0.0,UrbanBite Home Decor Large,Home & Kitchen,1366.05,823.62,99.0,0.0,0.0,0.0,Healthy,0.0,74949.42
SKU01099,102,108,44,0.0,0.0,SmartBuy Milk Family Pack,Dairy & Bakery,192.67,135.54,99.0,0.0,0.0,0.0,Healthy,0.0,13825.08
SKU01102,83,73,30,0.0,0.0,NutriPlus Skin Care 250ml,Personal Care,340.37,191.95,99.0,0.0,0.0,0.0,Healthy,0.0,15931.849999999999
SKU01103,34,34,8,0.25,0.0,CleanWave Pulses & Lentils 500ml,Grocery,222.82,124.15,136.0,0.0,0.0,0.0,Healthy,0.0,4221.1
SKU01104,7823,1755,648,0.0,0.0,TrueTaste Kids Wear 500ml,Apparel & Footwear,1089.39,826.23,99.0,0.0,0.0,0.0,Healthy,0.0,6463597.29
SKU01107,318,187,71,0.0,0.0,DailyBest Namkeen 1kg,Snacks & Confectionery,67.08,37.18,99.0,0.0,0.0,0.0,Healthy,0.0,11823.24
SKU01108,253,133,43,0.625,0.0,PurePlus Ice Cream Pack of 6,Frozen Foods,482.5,371.56,404.8,0.0,0.0,0.0,Healthy,0.0,94004.68000000001
SKU01109,395,232,78,0.0,0.0,QuickBite Ice Cream Family Pack,Frozen Foods,486.1,272.79,99.0,0.0,0.0,0.0,Healthy,0.0,107752.05
SKU01112,7745,1798,648,0.0,0.0,PrimeCare Writing Instruments Pack of 6,Stationery & Office,148.59,94.42,99.0,0.0,0.0,0.0,Healthy,0.0,731282.9
SKU01114,124,111,43,0.0,0.0,HomeStyle Footwear Large,Apparel & Footwear,554.93,428.39,99.0,0.0,0.0,0.0,Healthy,0.0,53120.36
SKU01115,3,25,11,0.625,5.2431640625,CityFresh Chocolates 100g,Snacks & Confectionery,124.25,92.22,4.8,0.0,0.0,0.0,Healthy,0.0,0.0
SKU01116,71,49,15,0.0,0.0,PrimeCare Rice & Grains Medium,Grocery,297.88,229.74,99.0,0.0,0.0,0.0,Healthy,0.0,16311.54
SKU01117,557,288,91,0.0,0.0,UrbanBite Spices & Seasoning 500g,Grocery,157.6,115.05,99.0,0.0,0.0,0.0,Healthy,0.0,64082.85
SKU01118,70,165,64,0.0,0.0,DailyBest Skin Care Medium,Personal Care,510.49,322.93,99.0,0.0,0.0,0.0,Healthy,0.0,22605.100000000002
